rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
class	1	0.12809755993221805	0.8213356175002814	1.0196243811029866	0.38461538461538464	0.8333333333333334	0.5263157894736842	10.0	2.0	16.0	12.0	0.35714285714285715	1.0697628100544272	0.43050422443261355	0.5208024236975712
class	0	0.12809755993221805	0.8213356175002814	1.0204850845152917	0.34615384615384615	0.9	0.5	9.0	1.0	17.0	10.0	0.3333333333333333	1.2073709418678775	0.524354537663551	0.5157697892036468
class	9	0.12809755993221805	0.8213356175002814	0.9999300000000002	0.39285714285714285	0.7857142857142857	0.5238095238095237	11.0	3.0	17.0	14.0	0.3548387096774194	1.172090550293481	0.4441322805459316	0.5109640113074033
order	0	0.12809755993221805	0.8213356175002814	0.8266140845152917	0.3023255813953488	1.0	0.46428571428571425	13.0	0.0	30.0	13.0	0.3023255813953488	1.2168058537314845	0.4743976134233408	0.5164588523858116
order	9	0.12809755993221805	0.8213356175002814	1.0667740000000008	0.42857142857142855	0.9473684210526315	0.5901639344262295	18.0	1.0	24.0	19.0	0.4186046511627907	1.1769065657631659	0.3997048585793222	0.6369765922713057
order	8	0.12809755993221805	0.8213356175002814	1.068316	0.3953488372093023	0.9444444444444444	0.5573770491803278	17.0	1.0	26.0	18.0	0.38636363636363635	1.068012793808862	0.3695070680410481	0.6389388618290734
order	5	0.12809755993221805	0.8213356175002814	1.0141169999999997	0.4090909090909091	1.0	0.5806451612903226	18.0	0.0	26.0	18.0	0.4090909090909091	1.002126111261981	0.34671184027600854	0.6186405265280152
order	4	0.12809755993221805	0.8213356175002814	0.990663	0.40476190476190477	0.9444444444444444	0.5666666666666667	17.0	1.0	25.0	18.0	0.3953488372093023	1.214908699755951	0.42032956364071844	0.5852709674789399
order	3	0.12809755993221805	0.8213356175002814	1.1338989999999995	0.36585365853658536	1.0	0.5357142857142857	15.0	0.0	26.0	15.0	0.36585365853658536	0.9616646594528288	0.35511330589862006	0.6730405445109959
order	2	0.12809755993221805	0.8213356175002814	1.113651	0.3488372093023256	1.0	0.5172413793103449	15.0	0.0	28.0	15.0	0.3488372093023256	1.2311348949612204	0.4546204108255206	0.6505430582418501
order	19	0.12809755993221805	0.8213356175002814	0.9800520000000003	0.37777777777777777	0.9444444444444444	0.5396825396825397	17.0	1.0	28.0	18.0	0.3695652173913043	1.520105419660093	0.5259203822163495	0.6404204071550769
order	18	0.12809755993221805	0.8213356175002814	1.0371274861795508	0.3953488372093023	1.0	0.5666666666666667	17.0	0.0	26.0	17.0	0.3953488372093023	0.9671568451151017	0.3413639312210974	0.6275318196848635
order	17	0.12809755993221805	0.8213356175002814	1.0026479999999998	0.40476190476190477	1.0	0.576271186440678	17.0	0.0	25.0	17.0	0.40476190476190477	0.964642188164799	0.34047636765106903	0.6105911111056981
order	16	0.12809755993221805	0.8213356175002814	1.0231690000000002	0.37209302325581395	0.9411764705882353	0.5333333333333333	16.0	1.0	27.0	17.0	0.36363636363636365	0.9118712164657844	0.32185053002760783	0.6610067220321791
order	15	0.12809755993221805	0.8213356175002814	0.9682810000000007	0.4146341463414634	1.0	0.5862068965517241	17.0	0.0	24.0	17.0	0.4146341463414634	1.3026482622747915	0.4597776814116772	0.5850113796401412
order	14	0.12809755993221805	0.8213356175002814	0.9665950000000002	0.3023255813953488	1.0	0.46428571428571425	13.0	0.0	30.0	13.0	0.3023255813953488	0.9453412427268373	0.3685613674893046	0.6306596384225468
order	13	0.12809755993221805	0.8213356175002814	1.03342	0.3488372093023256	1.0	0.5172413793103449	15.0	0.0	28.0	15.0	0.3488372093023256	1.1978633005692385	0.4423342300233922	0.6160447520965624
order	12	0.12809755993221805	0.8213356175002814	1.0353620000000006	0.358974358974359	0.9333333333333333	0.5185185185185185	14.0	1.0	25.0	15.0	0.35	1.1691755360552256	0.4317407172065557	0.6307144989248099
order	11	0.12809755993221805	0.8213356175002814	1.001584	0.3488372093023256	1.0	0.5172413793103449	15.0	0.0	28.0	15.0	0.3488372093023256	1.155652380157881	0.42674702990643093	0.5919009448346125
order	10	0.12809755993221805	0.8213356175002814	0.9968129999999998	0.3953488372093023	0.9444444444444444	0.5573770491803278	17.0	1.0	26.0	18.0	0.38636363636363635	1.1976096042644406	0.41434448734586077	0.5968407609141461
order	1	0.12809755993221805	0.8213356175002814	1.0445263811029861	0.35714285714285715	1.0	0.5263157894736842	15.0	0.0	27.0	15.0	0.35714285714285715	1.0731456880767176	0.3962798354476346	0.6209771306070005
order	6	0.12809755993221805	0.8213356175002814	1.0105109999999997	0.38636363636363635	0.9444444444444444	0.5483870967741935	17.0	1.0	27.0	18.0	0.37777777777777777	1.118653240210511	0.3870274601024863	0.5979068458849014
order	7	0.12809755993221805	0.8213356175002814	1.3261710000000009	0.3333333333333333	1.0	0.5	14.0	0.0	28.0	14.0	0.3333333333333333	1.0041893938486135	0.38051064013642016	0.7877430863073335
