taxid	rank	pct	classification	pct_gs	sample	tool
2873413.1	strain	0.0292	TP	0.0292	1	Gold standard
2885687	species	0.3943	TP	0.3943	1	Gold standard
2885687.1	strain	0.3943	TP	0.3943	1	Gold standard
2886925.1	strain	0.0454	TP	0.0454	1	Gold standard
28901	species	0.4614	TP	0.4614	1	Gold standard
28901.5	strain	0.0012	TP	0.0012	1	Gold standard
28901.8	strain	0.0004	TP	0.0004	1	Gold standard
28901.9	strain	0.0007	TP	0.0007	1	Gold standard
2892346.1	strain	0.0727	TP	0.0727	1	Gold standard
2894747.1	strain	0.0096	TP	0.0096	1	Gold standard
2894753.1	strain	0.3184	TP	0.3184	1	Gold standard
2905675.1	strain	0.9474	TP	0.9474	1	Gold standard
2910155.1	strain	0.3925	TP	0.3925	1	Gold standard
2915325.1	strain	0.6242	TP	0.6242	1	Gold standard
2916678	order	0.1263	TP	0.1263	1	Gold standard
2922858	species	0.0012	TP	0.0012	1	Gold standard
2922858.1	strain	0.0012	TP	0.0012	1	Gold standard
29252	species	0.1993	TP	0.1993	1	Gold standard
292800	species	0.0203	TP	0.0203	1	Gold standard
292800.3	strain	0.0203	TP	0.0203	1	Gold standard
29363	species	2.9696	TP	2.9696	1	Gold standard
29363.1	strain	2.9696	TP	2.9696	1	Gold standard
2936906.1	strain	0.0147	TP	0.0147	1	Gold standard
29391	species	0.0037	TP	0.0037	1	Gold standard
29391.1	strain	0.0037	TP	0.0037	1	Gold standard
2942963	family	0.0112	TP	0.0112	1	Gold standard
2942964	family	0.7224	TP	0.7224	1	Gold standard
2942965	family	0.5663	TP	0.5663	1	Gold standard
2942966	family	0.0342	TP	0.0342	1	Gold standard
2942979	genus	0.5663	TP	0.5663	1	Gold standard
2942991	genus	0.0342	TP	0.0342	1	Gold standard
2944149	genus	0.0004	TP	0.0004	1	Gold standard
2946167	family	1.4134	TP	1.4134	1	Gold standard
2946170	family	3.4601	TP	3.4601	1	Gold standard
29465	genus	0.0007	TP	0.0007	1	Gold standard
29466	species	0.0007	TP	0.0007	1	Gold standard
29466.2	strain	0.0007	TP	0.0007	1	Gold standard
2948767	genus	0.7224	TP	0.7224	1	Gold standard
2948775	genus	0.0774	TP	0.0774	1	Gold standard
2948785	genus	0.0112	TP	0.0112	1	Gold standard
29547	phylum	0.0023	TP	0.0023	1	Gold standard
2955712	species	0.0342	TP	0.0342	1	Gold standard
2955996	species	0.7224	TP	0.7224	1	Gold standard
2956041	species	0.0774	TP	0.0774	1	Gold standard
2956046	species	0.5663	TP	0.5663	1	Gold standard
2956060	species	0.0112	TP	0.0112	1	Gold standard
2981637	genus	0.0118	TP	0.0118	1	Gold standard
2981771	species	0.0118	TP	0.0118	1	Gold standard
2981771.1	strain	0.0118	TP	0.0118	1	Gold standard
2986396.1	strain	0.0112	TP	0.0112	1	Gold standard
2986398.1	strain	0.7224	TP	0.7224	1	Gold standard
2986405.1	strain	0.5663	TP	0.5663	1	Gold standard
2986411.1	strain	0.0342	TP	0.0342	1	Gold standard
2986997	species	0.1438	TP	0.1438	1	Gold standard
2986997.1	strain	0.1438	TP	0.1438	1	Gold standard
301301	species	0.6884	TP	0.6884	1	Gold standard
301301.1	strain	0.6884	TP	0.6884	1	Gold standard
3025755	genus	0.0012	TP	0.0012	1	Gold standard
3031449	class	0.4093	TP	0.4093	1	Gold standard
3031852	class	0.0023	TP	0.0023	1	Gold standard
3044455	family	0.0005	TP	0.0005	1	Gold standard
3044459	family	0.1986	TP	0.1986	1	Gold standard
3044711	genus	0.0234	TP	0.0234	1	Gold standard
3044787	genus	0.1473	TP	0.1473	1	Gold standard
3044836	genus	2.2052	TP	2.2052	1	Gold standard
3044857	genus	0.1986	TP	0.1986	1	Gold standard
3047960	species	0.0094	TP	0.0094	1	Gold standard
3047960.1	strain	0.0094	TP	0.0094	1	Gold standard
3047961	species	1.0469	TP	1.0469	1	Gold standard
3047961.1	strain	1.0469	TP	1.0469	1	Gold standard
3052041	species	0.094	TP	0.094	1	Gold standard
3052041.1	strain	0.094	TP	0.094	1	Gold standard
3052121	species	0.1326	TP	0.1326	1	Gold standard
3052121.1	strain	0.1326	TP	0.1326	1	Gold standard
3052716	species	0.5412	TP	0.5412	1	Gold standard
3052716.1	strain	0.5412	TP	0.5412	1	Gold standard
3052757	species	0.8854	TP	0.8854	1	Gold standard
3059987	species	0.0234	TP	0.0234	1	Gold standard
3060012	species	0.2779	TP	0.2779	1	Gold standard
3060075	species	0.0013	TP	0.0013	1	Gold standard
3060077	species	0.3204	TP	0.3204	1	Gold standard
3060080	species	1.2057	TP	1.2057	1	Gold standard
3060524	species	0.1473	TP	0.1473	1	Gold standard
3060525	species	0.6242	TP	0.6242	1	Gold standard
3060720	species	0.9198	TP	0.9198	1	Gold standard
3060722	species	0.005	TP	0.005	1	Gold standard
3060723	species	0.3949	TP	0.3949	1	Gold standard
3060806	species	0.1986	TP	0.1986	1	Gold standard
3082720	order	3.1848	TP	3.1848	1	Gold standard
3082768	order	0.2099	TP	0.2099	1	Gold standard
3085636	order	12.0422	TP	12.0422	1	Gold standard
3085642	family	0.2214	TP	0.2214	1	Gold standard
3086176	species	0.0004	TP	0.0004	1	Gold standard
3086176.1	strain	0.0004	TP	0.0004	1	Gold standard
3115229	genus	0.0002	TP	0.0002	1	Gold standard
3143214	species	0.0021	TP	0.0021	1	Gold standard
3143214.1	strain	0.0021	TP	0.0021	1	Gold standard
3152113	family	0.1707	TP	0.1707	1	Gold standard
3152907	genus	0.0189	TP	0.0189	1	Gold standard
31532	species	0.9474	TP	0.9474	1	Gold standard
31953	family	0.3414	TP	0.3414	1	Gold standard
31977	family	0.0009	TP	0.0009	1	Gold standard
31979	family	4.2924	TP	4.2924	1	Gold standard
32066	phylum	0.093	TP	0.093	1	Gold standard
32257	genus	0.0028	TP	0.0028	1	Gold standard
3239874	class	0.1263	TP	0.1263	1	Gold standard
328813	species	0.1085	TP	0.1085	1	Gold standard
328813.1	strain	0.1085	TP	0.1085	1	Gold standard
329854	species	0.0002	TP	0.0002	1	Gold standard
329854.5	strain	0.0002	TP	0.0002	1	Gold standard
33024	genus	2.0733	TP	2.0733	1	Gold standard
33038	species	0.0515	TP	0.0515	1	Gold standard
33038.18	strain	0.0515	TP	0.0515	1	Gold standard
33208	kingdom	0.001	TP	0.001	1	Gold standard
3379134	kingdom	14.7854	TP	14.7854	1	Gold standard
338102.1	strain	0.7243	TP	0.7243	1	Gold standard
338106.1	strain	0.0783	TP	0.0783	1	Gold standard
3384189	kingdom	0.093	TP	0.093	1	Gold standard
33882	genus	0.0002	TP	0.0002	1	Gold standard
33958	family	0.0575	TP	0.0575	1	Gold standard
3412625	phylum	1.9373	TP	1.9373	1	Gold standard
3412723	class	1.9373	TP	1.9373	1	Gold standard
3420540	order	1.8868	TP	1.8868	1	Gold standard
3420545	order	3.4601	TP	3.4601	1	Gold standard
3420546	order	1.9373	TP	1.9373	1	Gold standard
3424631	family	1.0127	TP	1.0127	1	Gold standard
3424636	family	0.1616	TP	0.1616	1	Gold standard
3424637	family	1.7252	TP	1.7252	1	Gold standard
3424659	family	0.6745	TP	0.6745	1	Gold standard
3424663	family	3.7467	TP	3.7467	1	Gold standard
3424670	family	1.9726	TP	1.9726	1	Gold standard
3427486	species	0.0189	TP	0.0189	1	Gold standard
3427815	species	0.3925	TP	0.3925	1	Gold standard
3428094	species	0.7265	TP	0.7265	1	Gold standard
3428094.1	strain	0.7265	TP	0.7265	1	Gold standard
3428259	species	0.0147	TP	0.0147	1	Gold standard
3428265	species	0.0096	TP	0.0096	1	Gold standard
3428266	species	0.3184	TP	0.3184	1	Gold standard
3428277	species	0.1043	TP	0.1043	1	Gold standard
3428278	species	0.0319	TP	0.0319	1	Gold standard
3428283	species	0.206	TP	0.206	1	Gold standard
3428289	species	0.5926	TP	0.5926	1	Gold standard
3428526	species	0.7183	TP	0.7183	1	Gold standard
3430121	species	0.8824	TP	0.8824	1	Gold standard
3430497	species	0.001	TP	0.001	1	Gold standard
3431622	species	0.3259	TP	0.3259	1	Gold standard
3431624	species	0.3403	TP	0.3403	1	Gold standard
3432189	species	0.5202	TP	0.5202	1	Gold standard
3432189.1	strain	0.5202	TP	0.5202	1	Gold standard
3432351	species	0.8325	TP	0.8325	1	Gold standard
3432849	species	0.0371	TP	0.0371	1	Gold standard
3433022	species	0.0465	TP	0.0465	1	Gold standard
34395	order	0.0135	TP	0.0135	1	Gold standard
35832	genus	0.0972	TP	0.0972	1	Gold standard
35833	species	0.0972	TP	0.0972	1	Gold standard
36910	genus	0.1077	TP	0.1077	1	Gold standard
36911	species	0.1077	TP	0.1077	1	Gold standard
36911.1	strain	0.1077	TP	0.1077	1	Gold standard
371730	genus	0.0454	TP	0.0454	1	Gold standard
375288	genus	0.388	TP	0.388	1	Gold standard
37554	species	0.5105	TP	0.5105	1	Gold standard
39483	species	0.0012	TP	0.0012	1	Gold standard
39483.5	strain	0.0012	TP	0.0012	1	Gold standard
39491	species	0.3488	TP	0.3488	1	Gold standard
39491.4	strain	0.3488	TP	0.3488	1	Gold standard
39724	family	1.476	TP	1.476	1	Gold standard
39725	genus	0.1326	TP	0.1326	1	Gold standard
39733	family	0.9874	TP	0.9874	1	Gold standard
39803	species	0.1085	TP	0.1085	1	Gold standard
40520	species	0.6907	TP	0.6907	1	Gold standard
40520.4	strain	0.6907	TP	0.6907	1	Gold standard
40544	genus	0.4785	TP	0.4785	1	Gold standard
40545	species	0.4785	TP	0.4785	1	Gold standard
40674	class	0.001	TP	0.001	1	Gold standard
43219	family	0.0135	TP	0.0135	1	Gold standard
437897	species	0.0002	TP	0.0002	1	Gold standard
437897.3	strain	0.0002	TP	0.0002	1	Gold standard
45202	species	4.1614	TP	4.1614	1	Gold standard
45202.100	strain	0.0002	TP	0.0002	1	Gold standard
45202.101	strain	0.0002	TP	0.0002	1	Gold standard
45202.102	strain	0.0002	TP	0.0002	1	Gold standard
45202.103	strain	0.0002	TP	0.0002	1	Gold standard
45202.43	strain	2.4013	TP	2.4013	1	Gold standard
45202.44	strain	1.7291	TP	1.7291	1	Gold standard
45202.63	strain	0.0042	TP	0.0042	1	Gold standard
45202.64	strain	0.0044	TP	0.0044	1	Gold standard
45202.65	strain	0.0043	TP	0.0043	1	Gold standard
45202.66	strain	0.004	TP	0.004	1	Gold standard
45202.67	strain	0.0038	TP	0.0038	1	Gold standard
45202.68	strain	0.0045	TP	0.0045	1	Gold standard
45202.69	strain	0.0043	TP	0.0043	1	Gold standard
45202.97	strain	0.0002	TP	0.0002	1	Gold standard
45202.98	strain	0.0002	TP	0.0002	1	Gold standard
45202.99	strain	0.0002	TP	0.0002	1	Gold standard
454155	species	7.2454	TP	7.2454	1	Gold standard
459786	genus	0.2666	TP	0.2666	1	Gold standard
464095	order	1.5844	TP	1.5844	1	Gold standard
46503	species	0.0023	TP	0.0023	1	Gold standard
46503.2	strain	0.0023	TP	0.0023	1	Gold standard
4751	kingdom	0.9911	TP	0.9911	1	Gold standard
47715	species	0.0367	TP	0.0367	1	Gold standard
47715.5	strain	0.0367	TP	0.0367	1	Gold standard
481	family	0.0028	TP	0.0028	1	Gold standard
48461	order	0.0002	TP	0.0002	1	Gold standard
4890	phylum	0.9302	TP	0.9302	1	Gold standard
504	species	0.0028	TP	0.0028	1	Gold standard
504.1	strain	0.0028	TP	0.0028	1	Gold standard
5042	order	0.7904	TP	0.7904	1	Gold standard
5052	genus	0.4777	TP	0.4777	1	Gold standard
5061	species	0.2037	TP	0.2037	1	Gold standard
5061.1	strain	0.2037	TP	0.2037	1	Gold standard
5073	genus	0.2048	TP	0.2048	1	Gold standard
5076	species	0.1992	TP	0.1992	1	Gold standard
5076.3	strain	0.1992	TP	0.1992	1	Gold standard
5094	genus	0.108	TP	0.108	1	Gold standard
5204	phylum	0.0608	TP	0.0608	1	Gold standard
526524	class	1.5825	TP	1.5825	1	Gold standard
526525	order	1.5825	TP	1.5825	1	Gold standard
532075.1	strain	0.4669	TP	0.4669	1	Gold standard
53346	species	0.0002	TP	0.0002	1	Gold standard
53346.8	strain	0.0002	TP	0.0002	1	Gold standard
539738	family	0.0037	TP	0.0037	1	Gold standard
543	family	0.5711	TP	0.5711	1	Gold standard
543314	family	0.0087	TP	0.0087	1	Gold standard
544	genus	0.0145	TP	0.0145	1	Gold standard
544644	species	0.2087	TP	0.2087	1	Gold standard
544644.1	strain	0.2087	TP	0.2087	1	Gold standard
5475	genus	0.0186	TP	0.0186	1	Gold standard
548	species	0.0002	TP	0.0002	1	Gold standard
548.5	strain	0.0002	TP	0.0002	1	Gold standard
5480	species	0.0186	TP	0.0186	1	Gold standard
5480.3	strain	0.0186	TP	0.0186	1	Gold standard
5583	genus	0.0135	TP	0.0135	1	Gold standard
561	genus	0.0749	TP	0.0749	1	Gold standard
562	species	0.0749	TP	0.0749	1	Gold standard
562.22	strain	0.0058	TP	0.0058	1	Gold standard
562.23	strain	0.0058	TP	0.0058	1	Gold standard
562.26	strain	0.0009	TP	0.0009	1	Gold standard
562.31	strain	0.0002	TP	0.0002	1	Gold standard
562.36	strain	0.0009	TP	0.0009	1	Gold standard
562.39	strain	0.0009	TP	0.0009	1	Gold standard
562.4	strain	0.0009	TP	0.0009	1	Gold standard
562.42	strain	0.0582	TP	0.0582	1	Gold standard
562.56	strain	0.0009	TP	0.0009	1	Gold standard
562.81	strain	0.0002	TP	0.0002	1	Gold standard
563192	strain	0.0972	TP	0.0972	1	Gold standard
570	genus	0.0002	TP	0.0002	1	Gold standard
572511	genus	0.6907	TP	0.6907	1	Gold standard
574697	genus	0.2087	TP	0.2087	1	Gold standard
57706	species	0.0145	TP	0.0145	1	Gold standard
57706.1	strain	0.0145	TP	0.0145	1	Gold standard
577309	genus	7.2454	TP	7.2454	1	Gold standard
57743.1	strain	0.0007	TP	0.0007	1	Gold standard
580596	genus	0.2214	TP	0.2214	1	Gold standard
581037.1	strain	0.3325	TP	0.3325	1	Gold standard
585543	species	0.0007	TP	0.0007	1	Gold standard
585543.2	strain	0.0007	TP	0.0007	1	Gold standard
586418	genus	0.7265	TP	0.7265	1	Gold standard
590	genus	0.4815	TP	0.4815	1	Gold standard
5970	species	0.0135	TP	0.0135	1	Gold standard
5970.1	strain	0.0135	TP	0.0135	1	Gold standard
60172	species	0.0056	TP	0.0056	1	Gold standard
60172.2	strain	0.0056	TP	0.0056	1	Gold standard
61170	genus	0.0018	TP	0.0018	1	Gold standard
626935	species	0.1512	TP	0.1512	1	Gold standard
626935.1	strain	0.1512	TP	0.1512	1	Gold standard
626937	species	0.2099	TP	0.2099	1	Gold standard
626937.2	strain	0.2099	TP	0.2099	1	Gold standard
626940	species	2.0733	TP	2.0733	1	Gold standard
626940.1	strain	2.0733	TP	2.0733	1	Gold standard
641	family	0.0014	TP	0.0014	1	Gold standard
642	genus	0.0004	TP	0.0004	1	Gold standard
649756	species	2.3262	TP	2.3262	1	Gold standard
649756.2	strain	2.3262	TP	2.3262	1	Gold standard
662	genus	0.0014	TP	0.0014	1	Gold standard
665033.1	strain	1.3163	TP	1.3163	1	Gold standard
665942	species	0.3121	TP	0.3121	1	Gold standard
665942.1	strain	0.3121	TP	0.3121	1	Gold standard
666	species	0.0004	TP	0.0004	1	Gold standard
666.4	strain	0.0004	TP	0.0004	1	Gold standard
670	species	0.001	TP	0.001	1	Gold standard
670.11	strain	0.0002	TP	0.0002	1	Gold standard
670.13	strain	0.0002	TP	0.0002	1	Gold standard
670.4	strain	0.0002	TP	0.0002	1	Gold standard
670.9	strain	0.0002	TP	0.0002	1	Gold standard
680277	genus	1.5416	TP	1.5416	1	Gold standard
682382	species	0.2815	TP	0.2815	1	Gold standard
682382.1	strain	0.2815	TP	0.2815	1	Gold standard
683174	species	0.1516	TP	0.1516	1	Gold standard
683174.1	strain	0.1516	TP	0.1516	1	Gold standard
687329	family	1.9373	TP	1.9373	1	Gold standard
698487.1	strain	1.5491	TP	1.5491	1	Gold standard
72294	family	0.0023	TP	0.0023	1	Gold standard
74201	phylum	0.0002	TP	0.0002	1	Gold standard
742823	strain	0.4785	TP	0.4785	1	Gold standard
742914	genus	1.0563	TP	1.0563	1	Gold standard
746128	species	0.274	TP	0.274	1	Gold standard
746128.4	strain	0.2295	TP	0.2295	1	Gold standard
746128.9	strain	0.0445	TP	0.0445	1	Gold standard
762660	species	0.4463	TP	0.4463	1	Gold standard
762660.1	strain	0.4463	TP	0.4463	1	Gold standard
762982	strain	7.2454	TP	7.2454	1	Gold standard
766764	family	0.0186	TP	0.0186	1	Gold standard
76857	species	0.0007	TP	0.0007	1	Gold standard
76857.2	strain	0.0007	TP	0.0007	1	Gold standard
76859	species	0.0919	TP	0.0919	1	Gold standard
76859.5	strain	0.0919	TP	0.0919	1	Gold standard
76860	species	0.0037	TP	0.0037	1	Gold standard
76860.1	strain	0.0037	TP	0.0037	1	Gold standard
7711	phylum	0.001	TP	0.001	1	Gold standard
80840	order	0.4926	TP	0.4926	1	Gold standard
80864	family	0.0141	TP	0.0141	1	Gold standard
815	family	5.3527	TP	5.3527	1	Gold standard
816	genus	5.3194	TP	5.3194	1	Gold standard
817	species	0.349	TP	0.349	1	Gold standard
817.9	strain	0.349	TP	0.349	1	Gold standard
818	species	4.3519	TP	4.3519	1	Gold standard
818.15	strain	0.1304	TP	0.1304	1	Gold standard
818.2	strain	4.1772	TP	4.1772	1	Gold standard
818.6	strain	0.0443	TP	0.0443	1	Gold standard
81852	family	0.2551	TP	0.2551	1	Gold standard
820	species	0.0642	TP	0.0642	1	Gold standard
820.11	strain	0.0009	TP	0.0009	1	Gold standard
820.13	strain	0.0002	TP	0.0002	1	Gold standard
820.2	strain	0.063	TP	0.063	1	Gold standard
821	species	0.0332	TP	0.0332	1	Gold standard
821.4	strain	0.0332	TP	0.0332	1	Gold standard
823	species	0.3857	TP	0.3857	1	Gold standard
823.6	strain	0.3832	TP	0.3832	1	Gold standard
823.8	strain	0.0025	TP	0.0025	1	Gold standard
841	genus	0.6884	TP	0.6884	1	Gold standard
84107	family	0.1512	TP	0.1512	1	Gold standard
84108	genus	0.0025	TP	0.0025	1	Gold standard
84109	species	0.0025	TP	0.0025	1	Gold standard
84109.1	strain	0.0025	TP	0.0025	1	Gold standard
84111	genus	0.0192	TP	0.0192	1	Gold standard
84642	family	0.0004	TP	0.0004	1	Gold standard
848	genus	0.0926	TP	0.0926	1	Gold standard
84998	class	0.1743	TP	0.1743	1	Gold standard
84999	order	0.1526	TP	0.1526	1	Gold standard
85004	order	0.3414	TP	0.3414	1	Gold standard
85006	order	0.0002	TP	0.0002	1	Gold standard
85023	family	0.0002	TP	0.0002	1	Gold standard
853	species	1.903	TP	1.903	1	Gold standard
853.1	strain	0.564	TP	0.564	1	Gold standard
853.2	strain	0.9528	TP	0.9528	1	Gold standard
853.4	strain	0.3862	TP	0.3862	1	Gold standard
864178	species	0.0683	TP	0.0683	1	Gold standard
864178.1	strain	0.0683	TP	0.0683	1	Gold standard
872	genus	0.3121	TP	0.3121	1	Gold standard
88431	species	1.6744	TP	1.6744	1	Gold standard
88431.4	strain	1.6744	TP	1.6744	1	Gold standard
89153	species	1.0644	TP	1.0644	1	Gold standard
89153.1	strain	1.0644	TP	1.0644	1	Gold standard
90371.3	strain	0.4411	TP	0.4411	1	Gold standard
90371.8	strain	0.0002	TP	0.0002	1	Gold standard
904	genus	0.0081	TP	0.0081	1	Gold standard
906	genus	0.0002	TP	0.0002	1	Gold standard
909656	genus	0.0332	TP	0.0332	1	Gold standard
909929	order	0.0002	TP	0.0002	1	Gold standard
909930	family	2.0813	TP	2.0813	1	Gold standard
909932	class	2.0825	TP	2.0825	1	Gold standard
91061	class	0.6052	TP	0.6052	1	Gold standard
91347	order	0.5711	TP	0.5711	1	Gold standard
936595	species	0.2253	TP	0.2253	1	Gold standard
936595.1	strain	0.2253	TP	0.2253	1	Gold standard
9443	order	0.001	TP	0.001	1	Gold standard
946234	genus	0.0203	TP	0.0203	1	Gold standard
948870.1	strain	0.0774	TP	0.0774	1	Gold standard
9604	family	0.001	TP	0.001	1	Gold standard
9605	genus	0.001	TP	0.001	1	Gold standard
9606	species	0.001	TP	0.001	1	Gold standard
9606.1	strain	0.001	TP	0.001	1	Gold standard
976	phylum	13.3053	TP	13.3053	1	Gold standard
990719	family	0.2099	TP	0.2099	1	Gold standard
990721	genus	0.2099	TP	0.2099	1	Gold standard
995019	family	0.4785	TP	0.4785	1	Gold standard
100951	species	0.0655	TP	0.0655	2	Gold standard
100951.1	strain	0.0655	TP	0.0655	2	Gold standard
102106	genus	0.58	TP	0.58	2	Gold standard
102148	species	0.6589	TP	0.6589	2	Gold standard
102148.1	strain	0.6589	TP	0.6589	2	Gold standard
10239	acellular root	48.2046	TP	48.2046	2	Gold standard
103621	species	0.0099	TP	0.0099	2	Gold standard
103621.1	strain	0.0099	TP	0.0099	2	Gold standard
1038927.2	strain	0.0006	TP	0.0006	2	Gold standard
1041524.1	strain	0.216	TP	0.216	2	Gold standard
105841	species	1.9238	TP	1.9238	2	Gold standard
105841.1	strain	1.9238	TP	1.9238	2	Gold standard
10663	genus	0.1858	TP	0.1858	2	Gold standard
10677	species	0.1896	TP	0.1896	2	Gold standard
10752	species	1.5706	TP	1.5706	2	Gold standard
10760.1	strain	0.002	TP	0.002	2	Gold standard
10780	family	1.768	TP	1.768	2	Gold standard
10841	family	1.457	TP	1.457	2	Gold standard
10843.1	strain	0.1091	TP	0.1091	2	Gold standard
10860	family	2.435	TP	2.435	2	Gold standard
10861	genus	0.0928	TP	0.0928	2	Gold standard
10863.1	strain	0.0928	TP	0.0928	2	Gold standard
10868.1	strain	0.0001	TP	0.0001	2	Gold standard
110456	genus	0.01	TP	0.01	2	Gold standard
1118059	strain	0.0006	TP	0.0006	2	Gold standard
1121114	strain	1.1972	TP	1.1972	2	Gold standard
1131492	family	0.2833	TP	0.2833	2	Gold standard
1141139.1	strain	0.0008	TP	0.0008	2	Gold standard
1147145.1	strain	1.1182	TP	1.1182	2	Gold standard
1147150.1	strain	0.5949	TP	0.5949	2	Gold standard
1150298	species	1.7826	TP	1.7826	2	Gold standard
1150298.1	strain	1.7716	TP	1.7716	2	Gold standard
1150298.2	strain	0.0111	TP	0.0111	2	Gold standard
1160721	species	0.0003	TP	0.0003	2	Gold standard
1160721.2	strain	0.0003	TP	0.0003	2	Gold standard
1173297	species	0.1532	TP	0.1532	2	Gold standard
1173297.1	strain	0.1532	TP	0.1532	2	Gold standard
1196081	species	0.0454	TP	0.0454	2	Gold standard
1196081.1	strain	0.0454	TP	0.0454	2	Gold standard
1198980	genus	0.0476	TP	0.0476	2	Gold standard
1204534.1	strain	0.0323	TP	0.0323	2	Gold standard
12058	family	2.2502	TP	2.2502	2	Gold standard
1208309	species	1.6137	TP	1.6137	2	Gold standard
1208309.1	strain	1.6137	TP	1.6137	2	Gold standard
1211280.1	strain	0.015	TP	0.015	2	Gold standard
1224	phylum	1.518	TP	1.518	2	Gold standard
123375	genus	0.6589	TP	0.6589	2	Gold standard
1236	class	1.507	TP	1.507	2	Gold standard
1239	phylum	31.0627	TP	31.0627	2	Gold standard
1243	genus	0.0003	TP	0.0003	2	Gold standard
1245	species	0.0003	TP	0.0003	2	Gold standard
1245.2	strain	0.0003	TP	0.0003	2	Gold standard
1247113	species	0.0007	TP	0.0007	2	Gold standard
1247113.1	strain	0.0007	TP	0.0007	2	Gold standard
1253	genus	0.0003	TP	0.0003	2	Gold standard
1254	species	0.0003	TP	0.0003	2	Gold standard
1254.2	strain	0.0003	TP	0.0003	2	Gold standard
1257	genus	0.0003	TP	0.0003	2	Gold standard
1261	species	0.0003	TP	0.0003	2	Gold standard
1261.3	strain	0.0003	TP	0.0003	2	Gold standard
1263	genus	1.3489	TP	1.3489	2	Gold standard
1279	genus	0.0014	TP	0.0014	2	Gold standard
1282358	strain	1.4536	TP	1.4536	2	Gold standard
128827	family	1.5957	TP	1.5957	2	Gold standard
1297617	species	1.4078	TP	1.4078	2	Gold standard
1297617.2	strain	1.4036	TP	1.4036	2	Gold standard
1297617.3	strain	0.0042	TP	0.0042	2	Gold standard
