1071918	2136954
1071947	2446620
1071983	3477232
1072256	2419437
1072463	3555647
1072583	4208238
1072685	1959069
1073089	31350635
1073090	26088231
1073196	4669744
1073253	11651000
107327	4586484
1073325	3967303
1073327	4801783
1073328	3742882
1073415	2685586
1073423	2571353
1073574	3906554
1073842	4035445
1073996	3332022
1073999	4499482
1074	4711496
107400	5971667
1074000	4436873
1074233	3147658
1074311	5263018
1074467	2790548
1074488	3191479
1075	3706095
1075402	6311054
1075417	7923645
1076	5457289
1076124	9560468
1076125	10678946
1076126	11313041
1076330	2805607
1076331	3454681
1076443	5787645
1076549	5748059
1076550	5775402
1076551	4653282
1076588	3153637
1076592	2659196
1076594	3110900
1076596	3505525
1076626	1369541
1076696	14399953
1076744	2822117
1076926	7356999
1076937	2733540
1077144	3352817
1077255	3740816
1077256	1928201
1077675	3135404
1077935	4637247
1077936	4474059
1077942	7267142
1077944	9891217
1077945	7877415
1077946	8360549
1077947	3796802
1077972	4954410
1077974	4703019
1078050	2925294
1078475	2929008
1078483	2080113
1078754	6043780
1078765	14209774
1078846	4687143
1079	3724841
1079109	4863034
1079178	2510416
1079179	2562456
1079257	59648482
1079859	6207787
1079994	3214995
108003	3639353
1080071	2299160
1080073	9294598
1080074	11534798
108015	7840305
1080223	2657991
1080224	4125264
1080225	4376054
1080227	5300025
1080232	27896996
1080233	38247703
108028	2095799
1080349	11734173
108080	790899
1081025	5245593
1081040	3897570
1081103	30449065
1081104	33485962
1081631	572184
1081640	4124388
1081646	993811
1081782	8723317
1082	3805060
1082276	5983490
1082345	4031522
1082479	3039361
1082580	5761522
1082703	3781823
1082704	4015569
1082851	4522913
1082868	1715500
1082933	7343952
108437	3361939
1084421	5648340
1084519	4449389
1084520	5807482
1084522	5717947
1084523	5327693
1084524	7056258
1084525	5992115
1084526	7547406
108486	2677377
108528	3748607
1085623	4134229
1085644	1674180
1085647	1750491
1085774	8273529
1086013	4168088
1086393	3857482
1086632	4049621
1086726	1516676
1087481	5771987
1088	5750741
1088721	5457578
1088767	8220793
1088868	2454778
1088869	2887061
1089305	3033897
1089306	3693758
1089439	2946743
1089451	46553780
1089453	4952979
1089455	3544917
1089544	8704271
1089545	10858503
1089546	5353291
1089547	6546036
1089548	3657623
1089549	3535419
1089550	3399024
1089551	5698370
1089552	4176524
1089553	2939057
1089681	7437208
108981	3337186
1090319	3920299
1090320	4096205
1090322	3151883
1090615	5013970
1090944	820972
1091037	3948441
